mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_coef0;param_degree;param_gamma;param_kernel;param_shrinking;params;split0_test_score;split1_test_score;split2_test_score;split3_test_score;split4_test_score;mean_test_score;std_test_score;rank_test_score
0.05241618156433105;0.0045455275845889065;0.008293390274047852;0.00048448973697846556;10;2;scale;linear;False;{'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.051798105239868164;0.004235868743100852;0.00823068618774414;0.0004792478421225258;1;4;scale;linear;False;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.052134370803833006;0.004600064338516107;0.008211278915405273;0.0004730648936958913;1;4;scale;linear;True;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05191359519958496;0.003856095576267916;0.008781528472900391;0.00038110950270416836;1;4;auto;linear;False;{'coef0': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05295023918151855;0.004511053953467546;0.00879058837890625;0.00044068516751511155;1;4;auto;linear;True;{'coef0': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.051583385467529295;0.004519545992443647;0.00845341682434082;0.0005600151757930453;1;3;auto;linear;True;{'coef0': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05139875411987305;0.004237867281512197;0.008488845825195313;0.00044808860937471694;1;3;auto;linear;False;{'coef0': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05270695686340332;0.0047580034140301715;0.00859990119934082;0.000781778099689395;1;3;scale;linear;True;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.051988410949707034;0.004704599084529397;0.008476972579956055;0.0006031977612026491;1;3;scale;linear;False;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.051682472229003906;0.004777002841270771;0.008430767059326171;0.00044847670149841503;0;4;scale;linear;False;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.052070093154907224;0.004293808089469663;0.008274602890014648;0.0004905785964770357;0;4;scale;linear;True;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.0509371280670166;0.004843492782285608;0.008276939392089844;0.0006015304814147182;0;4;auto;linear;False;{'coef0': 0, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.050986862182617186;0.004497301270988098;0.008349990844726563;0.0005304803548225112;0;4;auto;linear;True;{'coef0': 0, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05140585899353027;0.004320642862581786;0.008355045318603515;0.0005506114999657085;0;2;auto;linear;True;{'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05125861167907715;0.004840135515385041;0.008430004119873047;0.0005198769245485547;0;2;auto;linear;False;{'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.051045989990234374;0.004841049718566259;0.008269166946411133;0.0004550208332079205;10;4;auto;linear;True;{'coef0': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05119895935058594;0.004223327657133955;0.008344459533691406;0.0005393071979713128;10;4;auto;linear;False;{'coef0': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.0512946605682373;0.00404364749900083;0.008244180679321289;0.0004855277283425541;10;4;scale;linear;False;{'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05209560394287109;0.004663004260770105;0.008374309539794922;0.0006189444325145681;10;4;scale;linear;True;{'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05158929824829102;0.004288234423140779;0.008568716049194337;0.0003610536022385933;0;3;scale;linear;True;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.0519618034362793;0.003917532571487446;0.008565568923950195;0.0005291621081271144;0;3;scale;linear;False;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05440206527709961;0.00453867994075634;0.008844614028930664;0.0004919972200569185;0;2;scale;linear;True;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': True};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.05169796943664551;0.004217481893772126;0.0083709716796875;0.0005103833288800466;0;2;scale;linear;False;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'linear', 'shrinking': False};-0.10878767878432227;-0.1021529783649949;-0.07772270627485041;-0.08779533422381522;-0.1193427438307556;-0.09916028829574768;0.014816925840757061;59
0.06830019950866699;0.0026093307518019744;0.0250302791595459;0.0022559369831538717;0;2;scale;rbf;False;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06714024543762206;0.0037838277501702567;0.024895429611206055;0.001951269908151199;0;2;scale;rbf;True;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06739931106567383;0.003480134957116567;0.022899103164672852;0.0015493082774010395;10;3;scale;rbf;True;{'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06800346374511719;0.0037274960263814485;0.023111915588378905;0.001512903616807373;10;3;scale;rbf;False;{'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06803350448608399;0.0032450038442213437;0.02436094284057617;0.0016352721064710482;10;2;scale;rbf;False;{'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06877121925354004;0.002741787340618362;0.024540233612060546;0.001333008995381488;10;2;scale;rbf;True;{'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06870603561401367;0.0030520234551149406;0.025314855575561523;0.0010010540069264999;10;4;scale;rbf;False;{'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06795549392700195;0.003229718781932436;0.02588043212890625;0.0013213727454183038;10;4;scale;rbf;True;{'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06704778671264648;0.0032891827942008924;0.02285284996032715;0.0009522304619936923;0;3;scale;rbf;True;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.0668039321899414;0.00307713081999845;0.02339282035827637;0.0011910659047447438;0;3;scale;rbf;False;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06746912002563477;0.0030347108854990694;0.024597549438476564;0.0019007444763013725;1;2;scale;rbf;False;{'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06816821098327637;0.0037194596793666775;0.025684642791748046;0.0009551674883699855;1;2;scale;rbf;True;{'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06739244461059571;0.002828658497016637;0.023541355133056642;0.0016010597426813497;0;4;scale;rbf;True;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06728181838989258;0.0036339717267307716;0.023763036727905272;0.002163590191874926;0;4;scale;rbf;False;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06691169738769531;0.003230523485618546;0.022230243682861327;0.0018011744038633516;1;4;scale;rbf;False;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.06797795295715332;0.003204760362838993;0.022074079513549803;0.0014780672202553274;1;4;scale;rbf;True;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06812114715576172;0.002888858877124654;0.02387528419494629;0.0014628099081591581;1;3;scale;rbf;True;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': True};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008466;-0.12022308281545478;-0.10175390320075609;0.012833576870878405;95
0.06851677894592285;0.0034969883540950544;0.024228477478027345;0.0016639348042125184;1;3;scale;rbf;False;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'rbf', 'shrinking': False};-0.10918001367331732;-0.10416308987022563;-0.08437134893469794;-0.09083198071008469;-0.12022308281545478;-0.10175390320075609;0.0128335768708784;95
0.3126026153564453;0.042615940940385996;0.00941481590270996;0.0003639712927742949;10;4;auto;poly;False;{'coef0': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'shrinking': False};-0.1127260343436799;-0.11455101616250003;-0.07816724936921336;-0.09120250339279855;-0.11957675931341848;-0.10324471251632206;0.015864158829167873;113
0.10781240463256836;0.010494142763886334;0.009581851959228515;0.0005074876507204891;10;4;auto;poly;True;{'coef0': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly', 'shrinking': True};-0.11275644817822254;-0.11453706737332887;-0.07816075258458631;-0.09116973579883994;-0.1196021207075701;-0.10324522492850956;0.01587806854453886;114
0.1357276439666748;0.009001803174308839;0.011186504364013672;0.0005229247603915545;1;2;scale;poly;False;{'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.16008205500898198;-0.12296187768140666;-0.08873973459030407;-0.17244779639603086;-0.12366000708741194;-0.13357829415282713;0.029782090876240452;115
0.08796977996826172;0.004032757365052888;0.011149024963378907;0.0005095552152676968;1;2;scale;poly;True;{'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.16008205500898198;-0.12294223365211306;-0.08874026684560922;-0.17248960441373357;-0.12366000708741194;-0.13358283340156996;0.029794248427528838;116
0.08470802307128907;0.006866455161571502;0.011045074462890625;0.0006450756916426272;0;2;scale;poly;False;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.15543609241241912;-0.11591133390126017;-0.08632928948206284;-0.21990371728412336;-0.12149171334699051;-0.1398144292853712;0.04566414453174827;117
0.0714174747467041;0.0038517327334167918;0.010885906219482423;0.0005360350529061343;0;2;scale;poly;True;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.15543609241241912;-0.11591133390126017;-0.08632928948206288;-0.21990371728412336;-0.1214917133469905;-0.1398144292853712;0.04566414453174826;117
0.6193660736083985;0.015414912336895722;0.011588096618652344;0.0003395234262545026;10;2;scale;poly;False;{'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.14885486812332085;-0.18348674207244287;-0.08931647514632214;-0.20261065596691316;-0.1280026534051707;-0.15045427894283395;0.04013949661368631;119
0.22669334411621095;0.012781042289271575;0.011366176605224609;0.0004233145982302491;10;2;scale;poly;True;{'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.1489297827333993;-0.18344152465629995;-0.08930001852108602;-0.20281637210923217;-0.12799224398851955;-0.15049598840170741;0.04019116607625298;120
0.18775453567504882;0.012941440285279852;0.01298818588256836;0.00022750697864553629;1;3;scale;poly;False;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.34260541303491804;-0.15918901788369816;-0.10566863116008887;-0.48578570510505065;-0.13359941800610234;-0.2453696370379716;0.14607582547574455;121
0.13065543174743652;0.014775122189622613;0.012996482849121093;0.00048071818234709347;1;3;scale;poly;True;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.34260541303491804;-0.15918901788369816;-0.10570949739972119;-0.4861116614794539;-0.13359941800610234;-0.24544300156077875;0.1461753242775039;122
0.0798675537109375;0.0025517932319265558;0.011175727844238282;0.00036636235787254487;0;3;scale;poly;True;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.4588754060987751;-0.1360535149272323;-0.11242691338483062;-0.6763289762068102;-0.12622439461729407;-0.30198184104698844;0.2276424074474798;123
0.10217037200927734;0.008228470203878305;0.011075353622436524;0.00046594400021616116;0;3;scale;poly;False;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.45887540609877503;-0.13605351492723228;-0.11242691338483059;-0.6764369103262494;-0.12622439461729407;-0.30200342787087625;0.22767790728089426;124
0.9744370937347412;0.11311224184357124;0.01617403030395508;0.0008270979666420529;10;3;scale;poly;True;{'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.2984775898243102;-0.28160369135882835;-0.21447340543540902;-0.8890959824421077;-0.17197120623534018;-0.37112437505919915;0.26297817597916295;125
2.2961945056915285;0.22254091807087972;0.015813398361206054;0.0007556798690684058;10;3;scale;poly;False;{'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.29858395775965646;-0.28146222976367324;-0.21453220339710713;-0.8894944522992269;-0.17196387905166213;-0.3712073444542652;0.2631330182227368;126
0.14407458305358886;0.011451298584890053;0.013831806182861329;0.0006465741383153333;1;4;scale;poly;True;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.6548944968713565;-0.22415366558590383;-0.17757488881479536;-1.164470486848969;-0.1514531167176329;-0.47450933096773157;0.3908448654886259;127
0.2253972053527832;0.01977402377312106;0.013927364349365234;0.0007808380576413576;1;4;scale;poly;False;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.655020835439788;-0.22410726136798345;-0.1774722497904248;-1.1645352129716382;-0.1514545244214371;-0.4745180167982543;0.3909006914272859;128
0.08783268928527832;0.00467528909658634;0.011484050750732422;0.0004115883840745217;0;4;scale;poly;True;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-1.5710510256204977;-0.20798078981214713;-0.21927292431618273;-1.8923663553747463;-0.13370763185383525;-0.8048757453954819;0.7641127240810575;129
0.11803836822509765;0.005735590049517761;0.011616849899291992;0.0004095348239046607;0;4;scale;poly;False;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-1.5710510256204977;-0.2082075790085296;-0.21927292431618273;-1.8923663553747463;-0.13370825157424168;-0.8049212271788397;0.7640771879955424;130
6.799650859832764;1.1111617052702278;0.021000146865844727;0.0007938939018614502;10;4;scale;poly;False;{'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': False};-0.7047049497929041;-0.8527583135650393;-0.5667466463401825;-2.3473398482392027;-0.28123927054497777;-0.9505578056964612;0.7233680597497668;131
3.5142810344696045;0.5776537973991654;0.021041727066040038;0.0005360006977198201;10;4;scale;poly;True;{'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly', 'shrinking': True};-0.7047205546359877;-0.8525492757912602;-0.5667715964607448;-2.3490043856816007;-0.2813510896757829;-0.9508793804490752;0.7239921863018103;132
0.2170785427093506;0.00423531133540718;0.04614753723144531;0.0012370490312469669;1;2;scale;sigmoid;False;{'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False};-4.266810468487373;-3.838338694396032;-2.921724642407768;-5.573585577329233;-2.3557873812040984;-3.7912493527649014;1.115501904256158;133
0.21428632736206055;0.0009882857506410645;0.045249557495117186;0.0005544290154471724;1;2;scale;sigmoid;True;{'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True};-4.266810468487373;-3.838338694396032;-2.921724642407768;-5.573585577329233;-2.3557873812040984;-3.7912493527649014;1.115501904256158;133
0.2171541213989258;0.0032236495499996516;0.04580612182617187;0.0007447697180698385;1;4;scale;sigmoid;False;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False};-4.266810468487373;-3.838338694396032;-2.921724642407768;-5.573585577329233;-2.3557873812040984;-3.7912493527649014;1.115501904256158;133
0.21277914047241211;0.0030459059085647115;0.045102405548095706;0.0005275457336384485;1;4;scale;sigmoid;True;{'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True};-4.266810468487373;-3.838338694396032;-2.921724642407768;-5.573585577329233;-2.3557873812040984;-3.7912493527649014;1.115501904256158;133
0.21630325317382812;0.0017324313840776809;0.04554362297058105;0.0007145443780339042;1;3;scale;sigmoid;True;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True};-4.266810468487373;-3.838338694396032;-2.921724642407768;-5.573585577329233;-2.3557873812040984;-3.7912493527649014;1.115501904256158;133
0.21516246795654298;0.0035010662779012213;0.0458712100982666;0.0006906193146817006;1;3;scale;sigmoid;False;{'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False};-4.266810468487373;-3.838338694396032;-2.921724642407768;-5.573585577329233;-2.3557873812040984;-3.7912493527649014;1.115501904256158;133
0.20627918243408203;0.003605130709128185;0.04340958595275879;0.0010210033178373202;0;3;scale;sigmoid;True;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True};-17.5278298557169;-15.215515937808993;-10.079190422645993;-23.847650654518777;-7.438855139404721;-14.821808402019077;5.760968846901366;139
0.20721044540405273;0.0015313052652689454;0.04399685859680176;0.0006886999601849604;0;3;scale;sigmoid;False;{'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False};-17.5278298557169;-15.215515937808993;-10.079190422645993;-23.847650654518777;-7.438855139404721;-14.821808402019077;5.760968846901366;139
0.2044668674468994;0.003189237121359664;0.0425201416015625;0.0004088899234241596;0;4;scale;sigmoid;True;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True};-17.5278298557169;-15.215515937808993;-10.079190422645993;-23.847650654518777;-7.438855139404721;-14.821808402019077;5.760968846901366;139
0.2033376693725586;0.0012814833218593776;0.04224104881286621;0.0004738590318405094;0;4;scale;sigmoid;False;{'coef0': 0, 'degree': 4, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False};-17.5278298557169;-15.215515937808993;-10.079190422645993;-23.847650654518777;-7.438855139404721;-14.821808402019077;5.760968846901366;139
0.20816450119018554;0.0024666992229410143;0.04266138076782226;0.0008102932903914161;0;2;scale;sigmoid;False;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': False};-17.5278298557169;-15.215515937808993;-10.079190422645993;-23.847650654518777;-7.438855139404721;-14.821808402019077;5.760968846901366;139
0.2085975170135498;0.0035277725485613957;0.04326763153076172;0.0009958247918302255;0;2;scale;sigmoid;True;{'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'sigmoid', 'shrinking': True};-17.5278298557169;-15.215515937808993;-10.079190422645993;-23.847650654518777;-7.438855139404721;-14.821808402019077;5.760968846901366;139
